,Gaia_ID,Ascension,Declination,Distance_50,Binary
18852,3652939920848879488,216.218986,-0.512327,0.04582,NaN
18853,1175938925836488448,216.2357318,8.8883395,0.01302,NaN
18854,3670188028473398784,216.2379895,5.7331145,0.02837,NaN
18855,6220773942255022848,216.2463301,-30.2377557,0.04342,NaN
18856,6283838042277411328,216.2663735,-19.4475407,0.03558,NaN
18857,1699999015544763008,216.2892838,74.3677392,0.0324,NaN
18858,1604859408265509632,216.296529,51.8296218,0.01453,NaN
18859,1604859511344724864,216.2974562,51.8489673,0.01448,NaN
18860,6298364691119997440,216.3038227,-16.4154603,0.02316,NaN
18861,1608397975984282368,216.3166013,53.58462,0.04027,NaN
18862,1477933572665361920,216.3228825,32.7906998,0.03372,NaN
18863,1254377123289544576,216.3230836,22.9285599,0.0349,NaN
18864,1239807460350202496,216.3489609,19.5124175,0.03687,NaN
18865,1240700573029745280,216.3497098,21.5312741,0.03067,NaN
18866,1240498400329095168,216.358518,20.5934781,0.04376,NaN
18867,3639658198342744320,216.3599247,-7.2131613,0.04105,NaN
18868,6118581861234228352,216.3650192,-36.8418777,0.01185,NaN
18869,1669793988020855168,216.3708046,65.6978973,0.02349,NaN
18870,1240498331609669120,216.3761344,20.5875747,0.04371,NaN
18871,6327575515318207104,216.3908063,-11.8143187,0.03195,NaN
18872,1256071505067560704,216.3941855,25.6680045,0.0161,NaN
18873,1254695603704323712,216.4349898,23.6121189,0.01633,NaN
18874,1254694882149817728,216.4482332,23.6155018,0.01634,NaN
18875,1611750150715418368,216.4753067,57.838501,0.04529,NaN
18876,1227659299972032128,216.4913724,13.4326993,0.03466,NaN
18877,1177676738324142080,216.4975062,11.7121788,0.03611,NaN
18878,6221167631840454400,216.523803,-29.7811116,0.01969,NaN
18879,6283082579005437440,216.5337714,-19.5906555,0.03936,NaN
18880,1228950332781424896,216.6147935,14.9732698,0.04595,NaN
18881,1228950332781425024,216.616126,14.9741772,0.04584,NaN
18882,1229349352423483136,216.6320598,15.9500436,0.0286,NaN
18883,6284269226929879936,216.6437077,-18.8200502,0.04377,NaN
18884,1177609393236774400,216.6447212,11.4220104,0.03926,NaN
18885,5772625505422769024,216.6473654,-81.4543067,0.0393,NaN
18886,3652652398557601792,216.6523475,-1.2567362,0.03469,NaN
18887,6282579101463565184,216.6658414,-21.4040651,0.04301,NaN
18888,6120062284928462464,216.679375,-34.2641362,0.0434,NaN
18889,1610582709884914432,216.6846487,56.9004322,0.03307,NaN
18890,6120386297256764160,216.7076583,-32.9470146,0.0252,NaN
18891,6271806022110064128,216.7239691,-24.9030049,0.03881,NaN
18892,1227466610559248768,216.7385297,13.2903862,0.0263,NaN
18893,6093063364595035904,216.7412592,-46.2575965,0.03462,NaN
18894,1254789096552470400,216.7443012,24.1491415,0.03412,NaN
18895,1507571286545131648,216.7469199,49.3503267,0.03389,NaN
18896,5786724512967401984,216.7671058,-77.1842239,0.03588,NaN
18897,1177665880646678656,216.7727553,11.6522024,0.04086,NaN
18898,1227774611254067968,216.773832,14.218632,0.0413,NaN
18899,1494485758144731520,216.7835167,45.6086477,0.04279,NaN
18900,1618330448634358400,216.7866539,60.9410406,0.0164,NaN
18901,1667187355188909568,216.8262884,63.0053527,0.04498,NaN
18902,1667187355188909696,216.828374,63.0051911,0.04497,NaN
18903,6298822878231170944,216.8382539,-14.8390478,0.04522,NaN
18904,6298822878231227904,216.8472407,-14.8445617,0.04523,NaN
18905,1666378698746614528,216.8653265,61.1740675,0.04289,NaN
18906,5898641087150340224,216.8851826,-51.9329062,0.03776,NaN
18907,6118597872880630528,216.8859586,-36.7328142,0.02948,NaN
18908,5898640777912659328,216.9190683,-51.9657726,0.04429,NaN
18909,3652884979627254912,216.9256475,-0.6476945,0.0421,NaN
18910,1254716631864416512,216.9349541,23.8411669,0.04575,NaN
18911,6300190876854455424,216.9383867,-13.3594542,0.04288,NaN
18912,5849280505494491264,216.9461706,-66.5021363,0.04461,NaN
18913,3669936102871625600,216.9496611,5.5416227,0.04186,NaN
18914,3654143950505606528,216.9513077,0.3494846,0.04136,NaN
18915,5899529595616014848,216.9556895,-49.5826364,0.03672,NaN
18916,1669828966234496000,216.9720232,66.0579478,0.03594,NaN
18917,3652910371473481344,216.9820371,-0.3751301,0.01754,NaN
18918,3652910405833716864,216.9833844,-0.3717579,0.01753,NaN
18919,6119868358567016192,216.9881066,-35.0765589,0.03748,NaN
18920,5898855113960985344,217.0118542,-50.9256402,0.03048,NaN
18921,1604659262788978176,217.0148956,51.4381752,0.04532,NaN
18922,1227705135863076864,217.0156416,13.9348336,0.01323,NaN
18923,1227456165198828928,217.0476996,13.2527803,0.04314,NaN
18924,3649422995468596480,217.0499617,-2.2279729,0.03722,NaN
18925,6298443615439036928,217.0508506,-16.110098,0.03524,NaN
18926,3649422995468596224,217.0513194,-2.228484,0.03706,NaN
18927,1229191331986445440,217.0525327,16.0750292,0.04231,NaN
18928,1667339740628349056,217.0652199,63.8209881,0.0378,NaN
18929,3669916071144145920,217.0715725,5.3124313,0.01899,NaN
18930,1667336781395236096,217.0751939,63.8177859,0.03851,NaN
18931,3653289634266017536,217.0857575,-0.2042468,0.02954,NaN
18932,3669916380381791104,217.0879977,5.3167597,0.01896,NaN
18933,3649446257011471232,217.0981962,-2.2150448,0.04166,NaN
18934,1494578701236917888,217.1265027,45.9095563,0.0208,NaN
18935,1611997094153823104,217.1286923,59.3925838,0.02196,NaN
18936,3656209284314369664,217.1288709,2.789059,0.03971,NaN
18937,6331354197480725120,217.1290024,-6.7432576,0.0227,NaN
18938,6106160369142323584,217.1340754,-38.4266805,0.03888,NaN
18939,1494157691363079168,217.1413716,44.0619409,0.04481,NaN
18940,1491160147787965440,217.1593125,40.9505756,0.03513,NaN
18941,1714465049513690624,217.1670958,77.652994,0.03236,NaN
18942,1287312100751643776,217.1782723,33.1744121,0.01097,NaN
18943,6286320572029985664,217.2030558,-16.4161329,0.04342,NaN
18944,3654381311873574272,217.247722,1.5512199,0.04421,NaN
18945,1670687135060226816,217.2477685,68.3901735,0.03401,NaN
18946,6103327786671228160,217.250843,-41.759897,0.04332,NaN
18947,1507020431219512064,217.2638752,46.7605503,0.03156,NaN
18948,1698416955751299712,217.27616,72.2097103,0.04167,NaN
18949,1487609618583327616,217.2884277,38.2762742,0.03654,NaN
18950,1487609618582803712,217.2896954,38.2765756,0.03777,NaN
18951,5890960105080869632,217.3245072,-58.7659062,0.02124,NaN
18952,6099000589942631424,217.3270673,-46.464712,0.02412,NaN
18953,6273201886482406656,217.3566595,-23.1016876,0.04588,NaN
18954,1481371505002942464,217.3604117,37.378708,0.04363,NaN
18955,1229089524081628416,217.3688735,15.538414,0.01422,NaN
18956,1254447492033650816,217.3761537,23.2459641,0.0406,NaN
18957,1491768830552780416,217.377158,42.6824902,0.04049,NaN
18958,1490845584382687232,217.3919946,39.7903982,0.04201,NaN
18959,5853498713190525696,217.3923215,-62.6760751,0.0013,NaN
18960,1491593733326694912,217.4043319,41.7949332,0.02339,NaN
18961,6091907056321709312,217.4215082,-48.1387581,0.02028,NaN
18962,1618217031433314432,217.4248171,60.1958745,0.03849,NaN
18963,6220438247611481216,217.4539821,-29.5377524,0.03275,NaN
18964,1284379875033869952,217.4969334,29.5652624,0.02615,NaN
18965,6331227788003898624,217.5479955,-7.5277254,0.03499,NaN
18966,6092221001248304000,217.5535683,-46.9522644,0.0352,NaN
18967,6272326022391660928,217.5615941,-24.0589896,0.03257,NaN
18968,6272325816233230848,217.5723223,-24.0562254,0.03233,NaN
18969,6271903947364173056,217.5827283,-25.344318,0.0316,NaN
18970,6271903943069412608,217.5851043,-25.3453612,0.03162,NaN
18971,6331038908226539904,217.5932186,-7.579296,0.0349,NaN
18972,1494108007181491712,218.0363484,44.0023815,0.02712,NaN
18973,6327766422320602112,217.622639,-10.6381171,0.03876,NaN
18974,1618010323247026560,217.6503358,59.7242739,0.00997,NaN
18975,6220134507524567168,217.6636645,-30.5094632,0.04182,NaN
18976,1284172681516099072,217.6805256,29.2619044,0.03331,NaN
18977,1480314599451475712,217.6847721,35.4546342,0.02251,NaN
18978,1667027548045598208,217.6902133,63.1858276,0.03169,NaN
18979,6328672145023976960,217.6931064,-8.6473907,0.01578,NaN
18980,5897569441275539584,217.7098164,-53.5201852,0.04072,NaN
18981,6223179089579639680,217.719448,-27.2953741,0.04147,NaN
18982,5848338185352679680,217.7314087,-67.4801163,0.03552,NaN
18983,1176086638351803648,217.7330677,8.9665117,0.02647,NaN
18984,6219675839377104128,217.7341421,-31.2440649,0.02112,NaN
18985,6331268401214695936,217.7344319,-7.1206427,0.04536,NaN
18986,5897472856047977856,217.742883,-54.1024101,0.02621,NaN
18987,1176321968199955968,217.7438442,9.4308055,0.03848,NaN
18988,5897472856047977472,217.7441477,-54.1025169,0.0263,NaN
18989,6324308389531786112,217.7529797,-12.2978697,0.01088,NaN
18990,3649114960414008064,217.7672616,-3.1213024,0.02512,NaN
18991,6279645574376722432,217.7931724,-21.4828897,0.02399,NaN
18992,1701602958196086528,217.8024412,75.4449196,0.01449,NaN
18993,6300158578700499712,217.8138333,-13.3078111,0.02429,NaN
18994,1255368264302452352,217.8234177,25.6995453,0.03697,NaN
18995,1179258076562854784,217.8322106,12.2858112,0.04084,NaN
18996,6298476252895259520,217.8333335,-15.6404923,0.04435,NaN
18997,6298476051032199936,217.8337362,-15.6403754,0.04456,NaN
18998,1699558347604685568,217.8626338,72.7552226,0.02518,NaN
18999,3649601421294715136,217.8718341,-1.3410003,0.02651,NaN
19000,1235555958122899840,217.8763805,17.2986124,0.04297,NaN
19001,3669199498800542848,217.8766667,5.2355774,0.04524,NaN
19002,1228220944254775680,217.8768892,14.6146122,0.04138,NaN
19003,6103395097398499840,217.8801117,-41.2101297,0.0295,NaN
19004,6283092508968850688,217.8975958,-20.4903494,0.03314,NaN
19005,6271858008395422592,217.902549,-25.4258184,0.03133,NaN
19006,5853033379243626240,217.9519961,-64.2845344,0.04366,NaN
19007,6298979455559073664,217.9636513,-14.7280844,0.04548,NaN
19008,1494078698324658944,217.9663625,43.7065652,0.03804,NaN
19009,1494078698324659072,217.9664263,43.7070586,0.03814,NaN
19010,6298875586069810816,217.9706436,-15.2647249,0.03194,NaN
19011,6328122526648903936,217.9735006,-10.6770432,0.04436,NaN
19012,1480109265654939776,217.9782718,35.2414108,0.0298,NaN
19013,1699770557644460160,218.0083122,73.823148,0.02352,NaN
19014,6328128088631046528,218.0096174,-10.556093,0.04231,NaN
19015,1255347029984125184,218.0119822,25.4739192,0.04547,NaN
19016,1487434040320076800,218.0188177,38.3089227,0.02635,NaN
19017,6216199527210447488,218.0208259,-33.4408631,0.02635,NaN
19018,1172618435080418176,218.0333066,8.1920583,0.01273,NaN
19019,5796351145286316160,218.0437524,-73.9605536,0.02352,NaN
19020,1235125877277843840,218.045847,16.0133854,0.01578,NaN
19021,1603611493015735296,218.056592,49.6511657,0.01825,NaN
19022,6223405142299802752,218.0635739,-26.1845881,0.0409,NaN
19023,1618247749039421824,218.0700301,60.464132,0.04011,NaN
19024,6216201962451383296,218.0758531,-33.3500436,0.02638,NaN
19025,6222851606914506240,218.0914478,-28.4829231,0.03164,NaN
19026,5899648617755474176,218.0987831,-49.1129758,0.02807,NaN
19027,6222851641274244864,218.1052158,-28.4713826,0.03163,NaN
19028,1491264356582462080,218.1186825,40.4996932,0.04578,NaN
19029,6097969351119809280,218.1241208,-47.2604748,0.03814,NaN
19030,3669289933632027904,218.1268155,5.7790337,0.03736,NaN
19031,3669289933632036736,218.1277478,5.7793858,0.0375,NaN
19032,1667354893272951552,218.1332622,63.984834,0.03755,NaN
19033,3649057407852320640,218.1523322,-3.2364166,0.02243,NaN
19034,1610236260642871552,218.1711261,55.8866234,0.04224,NaN
19035,1610236260642857344,218.1727575,55.8907246,0.04217,NaN
19036,6220074790298993664,218.1757663,-30.8925463,0.04359,NaN
19037,5897706154359881088,218.2157499,-52.6464825,0.03236,NaN
19038,5892650874769804288,218.2385248,-55.5900646,0.03501,NaN
19039,6283330003481528320,218.2581846,-19.2221982,0.02962,NaN
19040,6099865493276710400,218.2589972,-43.7842424,0.03933,NaN
19041,3669284466138039040,218.263186,5.6758548,0.03604,NaN
19042,5772718006135360128,218.2772515,-81.3389907,0.02089,NaN
19043,1618370619463553024,218.2783443,61.0121134,0.02138,NaN
19044,1618370615167692544,218.278872,61.0121992,0.02134,NaN
19045,1255034459444168704,218.2865282,24.5349321,0.02354,NaN
19046,3641954837614817536,218.2949524,-4.7836883,0.04309,NaN
19047,6279356918214125568,218.3017008,-22.2100429,0.0357,NaN
19048,5899166516266675456,218.3148835,-50.8753126,0.02569,NaN
19049,6223067381775005824,218.3319732,-27.3652517,0.03321,NaN
19050,1494983115357409792,218.3322017,46.8830569,0.04236,NaN
19051,6278404500627072896,218.3384492,-23.0375673,0.03437,NaN
19052,1610688572239106688,218.3556221,56.5593343,0.04377,NaN
19053,6285126090085158912,218.3649622,-18.4318975,0.03152,NaN
19054,1605198298364601088,218.3688718,52.9098929,0.01323,NaN
19055,6328283463367590656,218.3902044,-9.934236,0.03562,NaN
19056,1176167143218779776,218.3961347,9.3320968,0.03223,NaN
19057,1668986018773531776,218.398692,65.3956185,0.03049,NaN
19058,1480210897464076928,218.4002574,35.5860037,0.03943,NaN
19059,1480210897465079936,218.4008986,35.5866717,0.03932,NaN
19060,1284328644664202368,218.4010299,30.1186627,0.04266,NaN
19061,1176041798893279360,218.4052408,8.8767607,0.04221,NaN
19062,6279369837475261440,218.4079187,-21.9990737,0.03096,NaN
19063,1176167040139596032,218.4167749,9.3336925,0.03229,NaN
19064,1239215820014900224,218.4219856,19.1244047,0.02844,NaN
19065,5849308749227129728,218.4410377,-66.0776583,0.04133,NaN
19066,5878380313352129664,218.4724182,-61.1522722,0.03063,NaN
19067,5878380317661078912,218.4780642,-61.1530482,0.03065,NaN
19068,5798274539013229696,218.4983875,-70.2730812,0.03932,NaN
19069,6285080838309725440,218.5182128,-18.4035981,0.0272,NaN
19070,1287069280480460032,218.5493378,32.534508,0.04136,NaN
19071,1287075465233368576,218.5496483,32.5770727,0.04492,NaN
19072,1488164528357873664,218.5627495,39.6792773,0.0321,NaN
19073,1610729219809525888,218.5681808,57.0642213,0.02935,NaN
19074,6324325225803432320,218.5684318,-12.5169239,0.00625,NaN
19075,1618351446729597952,218.5931819,60.7321102,0.02621,NaN
19076,5878440889570936320,218.6353517,-60.8006823,0.03801,NaN
19077,1242090699324708992,218.6470951,22.0469435,0.03178,NaN
19078,6223819280226277888,218.6525465,-25.6128203,0.04291,NaN
19079,5850002815941769344,218.6666023,-64.7847162,0.03827,NaN
19080,1284257623084916480,218.6710377,29.7457119,0.01576,NaN
19081,6216996570056610688,218.7061588,-31.3632038,0.04396,NaN
19082,1287752248996223488,218.7370781,33.7478086,0.02004,NaN
19083,3649239888127592832,218.7407064,-2.4181093,0.02667,NaN
19084,6278314581192028928,218.7407092,-23.5994379,0.02797,NaN
19085,1235307193617100160,218.7799237,16.896663,0.03796,NaN
19086,6278316333538492416,218.7936067,-23.5504587,0.03451,NaN
19087,1171453979251962624,218.8142361,6.6593768,0.04436,NaN
19088,1603749176399142656,218.8143191,50.3935506,0.03033,NaN
19089,1176265480790092800,218.823571,9.9886975,0.03288,NaN
19090,6324436998032482048,218.8365083,-11.7468628,0.0452,NaN
19091,6220235800033245184,218.8406582,-29.9060047,0.03039,NaN
19092,6220235800033245440,218.8411529,-29.9032346,0.0304,NaN
19093,3649238758551458816,218.8604097,-2.3870531,0.03787,NaN
19094,3655007208867612032,218.8610459,1.1557204,0.04113,NaN
19095,1487978985771281792,218.8904417,39.6070222,0.04287,NaN
19096,5850123968410499200,218.9036917,-64.2984358,0.03383,NaN
19097,1236024345781006336,218.93756,18.3918003,0.04245,NaN
19098,6323401429877915776,218.9420328,-13.1417776,0.03367,NaN
19099,1287815677073366528,218.9423545,34.4342453,0.04503,NaN
19100,6099687681629911680,218.9815261,-43.8645645,0.03635,NaN
19101,1493071270795543552,218.9867209,42.979301,0.0375,NaN
19102,1176209886733406592,219.0032581,9.745402,0.01632,NaN
19103,5797063770557153024,219.0143969,-72.2921628,0.04485,NaN
19104,6279321871280373248,219.023285,-22.1999013,0.04549,NaN
19105,3649252261928658304,219.0271291,-2.1409559,0.03797,NaN
19106,1281203935698017280,219.0401744,29.010099,0.0287,NaN
19107,6215474433659297408,219.0522916,-33.5307546,0.04345,NaN
19108,6217149573971045248,219.0745265,-30.9602924,0.0332,NaN
19109,5899627001169339648,219.0827638,-48.817984,0.03826,NaN
19110,1618794068879018368,219.0896132,61.7395253,0.0259,NaN
19111,1487960328432891392,219.1206058,39.3755463,0.04103,NaN
19112,1487960328432891264,219.12162,39.3753919,0.04099,NaN
19113,1607220197168748032,219.1251167,55.7231323,0.04592,NaN
19114,1178132520253403648,219.1418354,11.0419001,0.03443,NaN
19115,1178132588972880768,219.1425727,11.0449425,0.03445,NaN
19116,6106341960358972544,219.1433189,-38.244138,0.03609,NaN
19117,6106343437828635904,219.1470103,-38.2441937,0.03604,NaN
19118,1493367245581725184,219.1765463,43.5451889,0.02716,NaN
19119,6330135010884994432,219.1819785,-8.5077721,0.04351,NaN
19120,6330135010884994304,219.1833945,-8.509467,0.04351,NaN
19121,1173170115039665280,219.2005446,9.1489341,0.03657,NaN
19122,5891504088488622208,219.218818,-57.3597063,0.03035,NaN
19123,6100019046949043840,219.224478,-42.7393357,0.04473,NaN
19124,1241288949189601920,219.2245921,21.6702296,0.03759,NaN
19125,1611087248283201024,219.225999,58.345455,0.01846,NaN
19126,3656802230319352320,219.2570308,3.8339374,0.0379,NaN
19127,6223838830917236224,219.2702764,-25.8031922,0.02605,NaN
19128,1240763623149199872,219.2744922,19.8391781,0.03564,NaN
19129,1701585301586364032,219.2914104,75.6151853,0.01783,NaN
19130,1701585301586363904,219.3052983,75.6115171,0.01782,NaN
19131,1173184133812976384,219.3117853,9.4393573,0.04241,NaN
19132,1279558241667996160,219.3259046,26.8835597,0.03654,NaN
19133,6286490206058310016,219.387408,-16.5416552,0.04415,NaN
19134,1670501214515838720,219.4138416,67.7597019,0.03942,NaN
19135,6330747163983627520,219.4240213,-7.2075315,0.04211,NaN
19136,1606693737257759104,219.4360878,53.5026452,0.04114,NaN
19137,5848156426657892480,219.4386218,-67.9332584,0.02776,NaN
19138,3648368254580017408,219.4574489,-3.1028868,0.03863,NaN
19139,3648368254580017536,219.4591591,-3.1064047,0.03856,NaN
19140,6215086271688342400,219.471609,-34.6550678,0.03063,NaN
19141,6215086267392519936,219.4722043,-34.6552056,0.03054,NaN
19142,1170989783481773056,219.5006421,5.2800216,0.04167,NaN
19143,5894615431496703744,219.5083099,-53.4605446,0.04317,NaN
19144,1699746608906785280,219.5228888,73.926263,0.04558,NaN
19145,1668664785283445760,219.5410177,64.1425004,0.01699,NaN
19146,5877296405440849536,219.551086,-62.5295371,0.03203,NaN
19147,5799810625495815040,219.5569609,-69.9096985,0.04218,NaN
19148,1287522725944865920,219.5961128,33.4914269,0.04189,NaN
19149,6106371681532767872,219.6013382,-38.0108846,0.03486,NaN
19150,5893318763718868736,219.6075537,-56.0198331,0.03905,NaN
19151,5773408323340601088,219.6115277,-79.9816303,0.03392,NaN
19152,6216723650657192960,219.6162953,-31.9049242,0.04214,NaN
19153,1489921925896168704,219.6382964,41.5563761,0.03771,NaN
19154,6329877312847366912,219.6416129,-8.7906601,0.04438,NaN
19155,3648394677218755584,219.6630841,-2.956767,0.02495,NaN
19156,6099802889827725568,219.6855155,-43.2345812,0.03856,NaN
19157,6099802683675105408,219.6870677,-43.2352658,0.03859,NaN
19158,1607601143588086016,219.6887954,55.9867051,0.03637,NaN
19159,5849720993021003392,219.7110402,-65.5627744,0.04112,NaN
19160,1489976179921954432,219.7152379,42.2288678,0.03732,NaN
19161,1237750785195393280,219.7152489,19.7514179,0.02595,NaN
19162,6323293059262371584,219.7298684,-13.1530934,0.03247,NaN
19163,6280165024901513984,219.743193,-20.3487066,0.03409,NaN
19164,1722481863669709568,219.7441338,83.1798551,0.04547,NaN
19165,1668690628102524672,219.7494858,64.2914962,0.03441,NaN
19166,1236134438678071168,219.7512254,18.6553297,0.03867,NaN
19167,6098070987224611840,219.7939109,-46.5854279,0.034,NaN
19168,3650089054701095808,219.799557,-0.5194101,0.04043,NaN
19169,6337994182561381760,219.8264246,-5.1264539,0.04399,NaN
19170,1285816868011943040,219.8335364,30.5580332,0.02862,NaN
19171,1237730036208674048,219.8614407,19.4894642,0.01417,NaN
19172,6099735269866768384,219.8658175,-43.5752306,0.04165,NaN
19173,6223455960353208192,219.9207798,-26.723859,0.037,NaN
19174,6323978089367008512,219.9329399,-12.120745,0.04339,NaN
19175,6223456372670070656,219.9460704,-26.6982177,0.04272,NaN
19176,1266940589825049984,219.9620314,24.3252626,0.03736,NaN
19177,1279246427042297216,219.9652014,25.9958018,0.04114,NaN
19178,5891544873500692608,219.9981742,-56.9141359,0.02561,NaN
19179,1591230446242720640,220.0006341,48.2961024,0.02746,NaN
19180,6223881982453398528,220.0064103,-25.2426789,0.03916,NaN
19181,6330662329789623040,220.0527731,-7.5140178,0.04413,NaN
19182,1486462312558747776,220.0801649,37.6657448,0.04535,NaN
19183,5905458505912248832,220.0881539,-48.6175507,0.03102,NaN
19184,6222568134778281984,220.0915225,-27.8793814,0.02009,NaN
19185,1179654519224224640,220.0948447,13.6548616,0.02556,NaN
19186,1670742145000989312,220.1078408,68.6740211,0.03126,NaN
19187,5891531404470141824,220.1209834,-57.0309621,0.02564,NaN
19188,1178675026162099968,220.1255614,12.558966,0.04092,NaN
19189,6286606170175267840,220.1290927,-16.2095858,0.02373,NaN
19190,6223582782147039360,220.1572706,-26.0896814,0.03191,NaN
19191,6286661729872282240,220.173827,-15.6902616,0.0437,NaN
19192,3649861009118391296,220.1807141,-0.9826313,0.02443,NaN
19193,1172780578685760512,220.1888039,8.1239931,0.04281,NaN
19194,1282742358622892288,220.2065057,30.0993849,0.04418,NaN
19195,3654933163631408384,220.2368954,1.5400317,0.04362,NaN
19196,6098960006792082432,220.279591,-43.9504161,0.02968,NaN
19197,6098960011086246784,220.2812356,-43.9504892,0.02864,NaN
19198,6326945362011635584,220.2903167,-8.9888326,0.02421,NaN
19199,6285658906548199168,220.2935308,-17.0888556,0.02631,NaN
19200,5796338299045711232,220.3116223,-73.6439932,0.02579,NaN
19201,6330721703416916352,220.3144028,-6.9861561,0.02709,NaN
19202,6202657667123671936,220.3348396,-36.6502358,0.04489,NaN
19203,6202657667123670528,220.3350909,-36.653228,0.04481,NaN
19204,1280908545026574592,220.3553312,28.6575182,0.03754,NaN
19205,6215174232617755904,220.3585867,-34.113175,0.03799,NaN
19206,1266981821511147008,220.3589438,24.6972623,0.03156,NaN
19207,1493134527073265792,220.3606591,43.4782389,0.04203,NaN
19208,1606833065997175040,220.3676934,54.1979056,0.044,NaN
19209,1171574685013520640,220.386335,6.4614463,0.03228,NaN
19210,6326750233058362880,220.3983769,-9.7775045,0.03527,NaN
19211,6326753222355787648,220.4038732,-9.7665425,0.03097,NaN
19212,6311161632077847680,220.4198064,-14.1581913,0.04052,NaN
19213,1241803898588319616,220.4293723,22.5282715,0.04242,NaN
19214,1694997062272007680,220.440539,70.2623569,0.03302,NaN
19215,6311012064136913920,220.4409908,-14.4556308,0.0177,NaN
19216,1490058849451967744,220.4522858,42.2970197,0.04569,NaN
19217,6101274586144830464,220.46222,-42.9893316,0.03347,NaN
19218,5793182631952977920,220.4706776,-75.1395658,0.02026,NaN
19219,5879327821838249216,220.4836138,-58.6160094,0.04485,NaN
19220,6326750714094717568,220.4930657,-9.793103,0.03077,NaN
19221,6285682717847042560,220.4944323,-16.8179678,0.0214,NaN
19222,6311115212071313536,220.495373,-14.1226862,0.04457,NaN
19223,6285679964774140928,220.4954483,-16.8880956,0.02141,NaN
19224,5878969587178444928,220.5014803,-59.6215404,0.04026,NaN
19225,1618540425291289344,220.5124927,61.2625965,0.04111,NaN
19226,1618540425290743936,220.5142243,61.2617798,0.04114,NaN
19227,3655333420223782144,220.5206387,1.9177963,0.02958,NaN
19228,6281523986913711872,220.5521348,-19.7956623,0.04161,NaN
19229,1669449084967071872,220.5866238,66.0556186,0.01093,NaN
19230,1669449084967072000,220.5881882,66.0555785,0.01095,NaN
19231,1241384331823317632,220.5957425,21.2929291,0.04557,NaN
19232,1237696157506521600,220.6081767,19.5027311,0.02363,NaN
19233,5849837820492182272,220.6175467,-64.9792286,0.01644,NaN
19234,5849837854861497856,220.6247232,-64.9761774,0.0164,NaN
19235,5891458149515680128,220.6553082,-57.4083043,0.03601,NaN
19236,1486775776452162432,220.6643222,37.6370975,0.03593,NaN
19237,1178287203500006656,220.6915012,11.3238156,0.03834,NaN
19238,5785654859950570496,220.7055509,-78.3981155,0.02399,NaN
19239,6337717243069148032,220.7550335,-5.6542542,0.01867,NaN
19240,6098918534586151040,220.7639317,-44.1706559,0.03275,NaN
19241,6338113170335062656,220.7644601,-4.7290217,0.02886,NaN
19242,6337717036911729024,220.7655912,-5.6596064,0.01917,NaN
19243,3651723929708033280,220.7656988,0.2386126,0.03749,NaN
19244,3651723929708033536,220.7681443,0.2405564,0.03747,NaN
19245,1237891870576145408,220.7740151,20.1385915,0.04302,NaN
19246,1486752892866380416,220.7861758,37.3208774,0.04329,NaN
19247,6310804634396281984,220.8246683,-14.6214917,0.02872,NaN
19248,5877240055459777408,220.8320802,-62.7930619,0.03283,NaN
19249,5848902514040998528,220.8393007,-65.9145007,0.04437,NaN
19250,6098895724014519936,220.8541492,-44.4849047,0.02224,NaN
19251,3655776282891553664,220.8656221,3.2818038,0.03068,NaN
19252,5898283058681727872,220.8814929,-50.9548773,0.03966,NaN
19253,5905487746049886080,220.8894627,-48.7687928,0.04547,NaN
19254,1617231147460075776,220.8897823,59.3923123,0.03812,NaN
19255,5894265821165229952,220.8914999,-54.5128522,0.03344,NaN
19256,6281821061210190208,220.9146555,-19.2775468,0.0413,NaN
19257,6101373812770722560,220.9221568,-42.1158623,0.04569,NaN
19258,6324158546712818176,220.9265933,-11.1110556,0.04321,NaN
19259,1607349046187651712,220.9303873,55.5201168,0.03332,NaN
19260,1294600144852205568,220.9487731,37.342403,0.02888,NaN
19261,1669544020924221312,220.961134,66.7429421,0.03821,NaN
19262,1490511848243717632,220.9758764,43.5953393,0.03504,NaN
19263,1486763303867105280,220.9879783,37.557189,0.04264,NaN
19264,6203502160773159424,221.0268849,-34.4483556,0.01537,NaN
19265,1237374997031931392,221.0484446,18.4613838,0.04204,NaN
19266,1241547437501423872,221.0499719,22.1858499,0.02734,NaN
19267,6327377607521191168,221.0560686,-8.2515999,0.0454,NaN
19268,5799828080244639488,221.0578349,-69.6745289,0.03625,NaN
19269,6222517561538662016,221.0611155,-27.2906652,0.03029,NaN
19270,6281432246412503424,221.070955,-20.3324612,0.0172,NaN
19271,1282632682337912832,221.0710869,30.0357734,0.01478,NaN
19272,6105435206865277184,221.0904788,-38.4459655,0.04528,NaN
19273,1616853430856547968,221.1035124,58.2877869,0.01918,NaN
19274,6338149248059734912,221.1175557,-4.4026526,0.0379,NaN
19275,6278792868749734912,221.14748,-22.2546541,0.0303,NaN
19276,1607673333398399360,221.1564108,56.409402,0.04526,NaN
19277,1241789295699616512,221.1663252,22.7542733,0.02576,NaN
19278,6278792971828981888,221.1666371,-22.2476463,0.0304,NaN
19279,6278646358825536256,221.223175,-22.4782032,0.04186,NaN
19280,1607654744779970688,221.2331586,56.1874779,0.03954,NaN
19281,1266676638314957696,221.2344626,23.8507914,0.0254,NaN
19282,3655721719627005056,221.2381497,3.1565334,0.04168,NaN
19283,6311143387056895744,221.2670407,-13.7623245,0.04493,NaN
